product_id,price,brand,material_quality_score,is_sustainable,carbon_emission_score,packaging_score,certifications_score,avg_rating,rating_count,review_sentiment_score,grade
P0984,6266,ReEarth,0.9317003834285008,1,0.3590481689664453,0.5211979987876592,0.5277620653364475,3.5,3440,-0.4036102442488023,A
P0989,7883,AmazonBasics,0.5110134606119086,1,0.900618956497443,0.3441744583808823,0.7784284067813999,2.5,316,0.0544519565009666,A
P0997,3976,AmazonBasics,0.8798057143498983,1,0.5176600204640542,0.8481001619430413,0.2984930980749632,2.5,1442,0.3747488353955952,A
P0002,5490,NatureNext,0.6372701270000627,1,0.4361993209429137,0.4757560725656174,0.2553533502289015,3.7,3275,0.4648829182608984,B+
P0021,8766,EcoWare,0.8085778916978235,0,0.8751876632335818,0.6448193036552698,0.350198681023219,3.2,983,0.4563667143769645,B+
P0025,2147,EcoWare,0.5349658028547171,0,0.9966360578723892,0.8641852306073086,0.4042416421070391,2.8,3416,-0.1097866725640117,B+
P0029,2834,AmazonBasics,0.8400659655517257,0,0.7307808722752888,0.5539275202794064,0.5166275918542753,3.3,3577,0.7776850234770636,B+
P0033,7834,EcoWare,0.5261694378932542,1,0.145016719139001,0.8601444433785053,0.6851745132777806,3.7,4654,-0.5809307520997486,B+
P0036,3656,GreenEarth,0.9977402453521284,0,0.4203739292395549,0.8961160235129533,0.2652085369968291,4.3,3544,0.9376328829667532,B+
P0043,2712,AmazonBasics,0.8774189099704239,0,0.6373861931680478,0.8862715838532389,0.1645992736995747,4.0,456,0.386594937102984,B+
P0045,9655,ReEarth,0.704738926502602,1,0.4349803526426973,0.7068367966046696,0.3173888500278852,2.8,4422,0.6529073049099601,B+
P0058,3943,AmazonBasics,0.6218283580319333,1,0.4847460853210833,0.3883897959754123,0.3458588579752693,3.7,39,0.2082612577130702,B+
P0063,261,AmazonBasics,0.93234309601677,0,0.9237314664260408,0.5227834289700081,0.5373404968431812,2.7,4803,-0.9621447189770732,B+
P0070,6539,ReEarth,0.6708372509484604,0,0.8502788207295625,0.5259086009086469,0.6697544512182478,4.3,3970,0.609451967482862,B+
P0083,5376,AmazonBasics,0.6955213815290873,1,0.125480146962401,0.4580094066873892,0.8472694099627238,3.6,2647,0.2171663092798166,B+
P0088,5563,GreenEarth,0.8371519032045243,0,0.4678995351062188,0.8808060064251371,0.8386088875339622,3.6,2642,-0.4152179523045192,B+
P0106,2831,EcoWare,0.949130813646353,0,0.8853722222921517,0.7008499971809092,0.4286442792085317,3.1,1109,-0.3990224827347222,B+
P0107,8254,GreenEarth,0.9146662025706418,0,0.8453051461057085,0.4797204474168306,0.6285021702362039,2.7,1084,0.6065268012542564,B+
P0112,1128,ReEarth,0.5608809555626374,1,0.4361681592097187,0.8462435039181109,0.0324510767906757,4.1,3766,-0.3270776748455755,B+
P0115,7010,AmazonBasics,0.61627567918269,1,0.3867480664872464,0.5152708568433194,0.3991261004449661,2.7,2433,0.4902896196556408,B+
P0119,306,GreenEarth,0.7971453752808874,0,0.4140010675376412,0.4582232377520564,0.918521602770518,4.7,1613,0.6432986677601449,B+
P0122,7821,NatureNext,0.6388763118746306,0,0.8959388923206741,0.497583729289053,0.4051485536784066,4.4,4813,-0.2435864322538441,B+
P0128,7508,GreenEarth,0.6932304205795736,0,0.5132703103593057,0.9828311198198152,0.5425733269659556,4.7,4815,0.6237792871366334,B+
P0130,5216,EcoWare,0.5958912277959303,1,0.7497363047641115,0.3466857169838142,0.2739887815430181,3.1,721,-0.8944867703358184,B+
P0142,6015,EcoWare,0.8458090277846597,0,0.7591724783314017,0.3949818224545955,0.953945212493776,2.6,4024,0.4117648893634431,B+
P0153,6876,ReEarth,0.7023992145425999,0,0.4021064497351536,0.9468754011378956,0.9339779741445192,2.9,4848,-0.2065447990632283,B+
P0155,9574,AmazonBasics,0.6771181202223873,0,0.6147209834655406,0.883243049617672,0.7973943579077786,3.5,305,-0.6937303987911922,B+
P0159,5630,EcoWare,0.6935393801678154,0,0.8843215792388804,0.9514497334463718,0.5144896023120388,3.1,4900,-0.5813563679059659,B+
P0166,3404,ReEarth,0.8404874136191223,0,0.6178684485575335,0.7058118162939344,0.938876975142273,2.7,770,0.1103194595803096,B+
P0169,1953,AmazonBasics,0.6617501974557369,0,0.726964544095651,0.6267096656375652,0.7569276593414415,3.2,916,0.8620519859501352,B+
P0174,7380,EcoWare,0.5213166046435164,1,0.5610562815191366,0.374436108143759,0.1111508797833118,4.8,2265,0.7859291834096547,B+
P0180,8264,AmazonBasics,0.5746188889750881,1,0.7988403723859163,0.3001305697194641,0.0622050915256909,3.0,2943,-0.5205818435151106,B+
P0189,5031,AmazonBasics,0.9781110953244742,0,0.7581848677329667,0.4383474544137911,0.5131898917098298,4.2,100,-0.773075616586852,B+
P0198,7877,GreenEarth,0.6265292164003923,1,0.5595056158684043,0.3266604104195235,0.4567305928858403,4.5,1607,-0.605052832628634,B+
P0203,8900,ReEarth,0.7250622162098799,1,0.4687653127986452,0.5545517512436147,0.3518848343470064,2.9,249,-0.963879560480079,B+
P0208,2911,AmazonBasics,0.552846739953137,1,0.1377868860186294,0.6709792387149944,0.6359107657097384,4.4,4175,0.6536142255620656,B+
P0216,1943,NatureNext,0.552683766976403,1,0.562031389202424,0.560082557923912,0.4570596592657763,3.4,891,-0.7842934708753817,B+
P0233,9308,AmazonBasics,0.9494504120031176,0,0.8580929542749407,0.5758952327478397,0.5473047441146843,3.0,4515,-0.92758547702523,B+
P0234,2149,AmazonBasics,0.891242462281969,0,0.4359170407413104,0.7223339373484243,0.8904409480010858,3.9,470,0.1022826723894676,B+
P0236,4648,GreenEarth,0.9879954247993964,1,0.1858344420457527,0.6286630657419435,0.4722484989451585,2.7,4488,-0.7711236729663038,B+
P0237,3208,EcoWare,0.8336751990232142,1,0.1933107226608488,0.5958592236522708,0.3243288791369666,4.2,1842,-0.3891344678242583,B+
P0249,5639,ReEarth,0.74300775148877,1,0.4479581553704508,0.5460795820347886,0.1153628013057038,3.5,2106,0.3557898369921757,B+
P0251,4299,GreenEarth,0.7603840709171064,1,0.4122663937611026,0.3168771353860667,0.4722264257562043,3.6,4421,-0.0398197155199071,B+
P0256,2300,EcoWare,0.7992657878421828,0,0.4898468001836498,0.8264900896804999,0.7941823453171836,4.8,3226,-0.9609947047789597,B+
P0260,2969,GreenEarth,0.6943263993149236,0,0.7824405628504533,0.6088053865614427,0.5701816317546939,4.1,1594,0.2386964979176744,B+
P0261,1056,ReEarth,0.5818419007326507,1,0.3762140618751131,0.4395881184309744,0.6101960089858345,4.5,4949,0.3017327905082814,B+
P0271,1318,ReEarth,0.6292158101459091,0,0.7711780411685134,0.9064047051875268,0.2367153058448697,4.4,256,-0.4105703062870625,B+
P0280,1793,GreenEarth,0.6600299162604917,1,0.5799262593511922,0.4983548482237827,0.1037563435358563,3.9,4193,-0.960548507073649,B+
P0295,8308,EcoWare,0.8059702526686655,0,0.8080375066365781,0.4359140083322576,0.3379815504698361,4.9,3820,0.5420767404897096,B+
P0299,1169,EcoWare,0.788586391643775,1,0.2955077978077097,0.6873034477361,0.2359966059092375,4.2,3044,0.7498788112053427,B+
P0302,2427,NatureNext,0.580424086978873,1,0.4737168751006364,0.4412892847546306,0.1820631288818553,4.3,4061,0.8530955615019509,B+
P0303,3520,ReEarth,0.7790211625744835,0,0.8996176989306286,0.4806727504123279,0.5128628793769912,3.8,3373,0.7962476694257574,B+
P0309,9431,EcoWare,0.9399082429709692,1,0.2809586368449506,0.6674299907080867,0.2441475605069072,4.3,3820,0.4532088746637379,B+
P0311,1080,EcoWare,0.6554644650037771,0,0.7626059942756951,0.5312740315659316,0.9258273744435174,2.9,1519,0.6086094259110335,B+
P0315,3427,GreenEarth,0.8439420549399576,0,0.773204262734263,0.9558495046117972,0.262485007900591,3.6,2172,-0.6634791113239917,B+
P0320,6809,GreenEarth,0.9199819901410912,0,0.9127843550888844,0.4162523966334596,0.550351278838751,4.0,4441,-0.9909910380394228,B+
P0322,5542,ReEarth,0.5055158071312329,0,0.8212131926864277,0.7835084205792842,0.690123117682008,4.2,3970,0.0535185753844305,B+
P0334,8196,AmazonBasics,0.6086045488456053,1,0.1722000218101426,0.7570810453355574,0.7472975575598568,4.4,3509,-0.0934766332365537,B+
P0337,7306,ReEarth,0.5009399417624554,1,0.1154348037236783,0.9919779909319946,0.7111600875277662,3.2,1355,0.3356124399732338,B+
P0339,5901,NatureNext,0.5145356901719769,0,0.7355426519071486,0.9774619163539396,0.763856500200214,2.8,468,-0.2184940308659917,B+
P0343,1941,AmazonBasics,0.7011635623432779,1,0.104811544768928,0.6432859634298592,0.6410248576353547,4.3,1035,-0.5915227588602712,B+
P0346,5725,AmazonBasics,0.8617023828061432,1,0.4621014597135995,0.732270380543618,0.002708149820452,3.7,2695,-0.7932439855960802,B+
P0347,3050,AmazonBasics,0.5520686789601437,1,0.451534246823604,0.445448394673184,0.8499464959451885,3.0,1203,-0.6386746021951812,B+
P0351,6755,EcoWare,0.7432988311218766,0,0.7085128578294613,0.847142790637273,0.492092010350098,2.7,3751,-0.0046240809044557,B+
P0360,4246,AmazonBasics,0.9909845952230728,0,0.5223567045932114,0.6429093337024212,0.6771449666716692,4.1,2656,-0.8745556571710824,B+
P0373,104,EcoWare,0.6497217552459433,0,0.6684791635746025,0.970037874463464,0.5091354129215991,2.7,3575,0.4458613444772072,B+
P0374,5322,AmazonBasics,0.5867400371329786,1,0.14895167367008,0.9230966374128398,0.1393194823780463,4.3,4152,0.6207287995188742,B+
P0377,976,GreenEarth,0.5891262334523208,1,0.162820589153166,0.7730329050266567,0.418345807493758,5.0,473,0.8066022547775187,B+
P0383,8087,NatureNext,0.6014681837874511,1,0.1381080508951454,0.9958571582519028,0.4322310595045082,4.6,2664,-0.813404289046513,B+
P0384,6899,EcoWare,0.7827749824607202,1,0.6217535413875023,0.3077549868160167,0.0914875183874587,3.4,4128,0.0417480732697714,B+
P0385,4565,AmazonBasics,0.9898233575169416,0,0.5076199632408497,0.8111214173174737,0.7466032046442038,3.2,575,0.6727684712624513,B+
P0386,735,ReEarth,0.5826470554850873,0,0.95386995563474,0.7002525211551863,0.0125964012717869,4.9,974,0.6603851261391427,B+
P0390,8411,EcoWare,0.8488353137600375,1,0.2542907590394885,0.5480640280902946,0.6356319986400399,4.5,4931,-0.9594393702108384,B+
P0391,930,EcoWare,0.964808461437842,0,0.5082210999305508,0.5119809222851195,0.9929434657829072,3.9,4321,-0.0411684027457961,B+
P0394,9032,GreenEarth,0.9263640099378556,0,0.919191731380981,0.7123140636866381,0.1760247550411338,4.1,2992,-0.7506051057527936,B+
P0397,2938,AmazonBasics,0.7308664068061911,0,0.8934540758901979,0.4706613563971257,0.1370528028281554,4.3,566,0.9863082071803212,B+
P0415,8230,AmazonBasics,0.641372844789381,1,0.715108399666758,0.5221138341943405,0.1741566923953963,2.9,1726,-0.5781453277869761,B+
P0420,7353,NatureNext,0.893563301300802,1,0.2804976800607398,0.5233315520325679,0.4492681584656367,4.6,1011,-0.7780103721563787,B+
P0433,2949,ReEarth,0.8859288630908106,1,0.3754463171705092,0.3877627444637113,0.3018000558611551,4.1,4294,-0.9466464747822548,B+
P0435,7005,GreenEarth,0.6183921546556927,0,0.8104684797222271,0.7494605551466793,0.6284069576409897,3.0,1891,0.7596208714393704,B+
P0440,4711,ReEarth,0.6967239232817958,0,0.9481451086020491,0.5212543786902848,0.2655575980124136,4.9,4492,-0.1273971523339647,B+
P0442,8627,AmazonBasics,0.8938565077638543,0,0.4946110437255203,0.865876417612816,0.2518067660508815,4.8,862,0.6682773210471702,B+
P0443,5978,GreenEarth,0.812212723235864,0,0.5768931349796735,0.7281524935729946,0.8237463879508005,4.3,461,-0.0205919362842899,B+
P0451,4100,ReEarth,0.9735179938693614,1,0.2977361113522603,0.6051966263994101,0.2203273934375825,3.1,2598,0.6866059323043225,B+
P0452,5152,AmazonBasics,0.9836780888941375,1,0.1184687332563926,0.7158346258967678,0.1032166488789996,4.8,1792,-0.2764599884540399,B+
P0454,5832,EcoWare,0.5110175801487521,1,0.42903613090357,0.347163810065348,0.4885424664402571,3.7,1789,0.2523481475877893,B+
P0457,5636,NatureNext,0.5444201225437821,0,0.9778359494317788,0.8061501452347681,0.2671440698706493,4.1,3228,0.935724702326426,B+
P0458,4013,ReEarth,0.8418770527885213,0,0.2531038755783533,0.8408696916897165,0.9106649953838885,4.9,3767,0.7259420546642885,B+
P0464,3473,EcoWare,0.8958499942266758,1,0.1887246343201711,0.571215907145777,0.6215187240340485,4.2,4438,0.0762741354217697,B+
P0470,517,EcoWare,0.5704798137608846,0,0.8025004241984924,0.6901834750199309,0.8211424247203473,3.2,1450,-0.3186291528503968,B+
P0472,8908,ReEarth,0.6080452265926537,1,0.3805208456635373,0.7637975424171495,0.4539261364217959,2.6,2854,0.1742656031684017,B+
P0482,828,ReEarth,0.896994858184003,1,0.2716533888318052,0.3399820143593102,0.654220462029013,3.0,4011,0.9391137504463708,B+
P0487,3067,EcoWare,0.8792125089345555,1,0.2793213589674826,0.4466190386566577,0.3477824030488872,4.4,1001,-0.2843734405947808,B+
P0491,1671,ReEarth,0.8298146831973712,0,0.7886442959350897,0.3282022620141794,0.8793244633625606,4.1,76,-0.3659980605313921,B+
P0495,9979,EcoWare,0.7800911291874559,0,0.5237806206008591,0.7342598764866046,0.7678763636337114,3.4,1734,0.6649974019719325,B+
P0499,3866,NatureNext,0.547075955062849,1,0.6922743262742713,0.5617629941353472,0.0970182182370894,4.8,3022,-0.9968307110673198,B+
P0500,5744,AmazonBasics,0.6718315963045516,1,0.2053105523721515,0.9204017515190024,0.0642385758571258,4.7,2513,0.04658492577799,B+
P0502,5068,AmazonBasics,0.6953641828068067,1,0.2109093181446923,0.4063203206356411,0.8250353191428,3.6,4029,0.994263788316732,B+
P0513,4271,ReEarth,0.8787409423947087,0,0.4624982499096099,0.5192865336064272,0.6618107285744247,4.8,537,0.8157453538704813,B+
P0518,5046,GreenEarth,0.9484789652117672,1,0.2184882299139325,0.9450593743351924,0.0570943379079437,3.9,1416,-0.9968411578441764,B+
P0521,5080,EcoWare,0.7789100959646007,0,0.8688347100976022,0.8565406123242918,0.1025291982278013,3.8,808,0.4255075095251683,B+
P0526,7751,AmazonBasics,0.5844271033388431,0,0.618952606416746,0.7490979966794961,0.9830646996148203,4.5,2700,-0.6163277707979788,B+
P0527,3736,GreenEarth,0.7535255519327205,1,0.6028893501619579,0.3178988593628142,0.4939791491401879,3.0,4101,-0.3323701765815252,B+
P0528,1267,ReEarth,0.799056314684509,0,0.4340525644175783,0.851579093513652,0.8693523009923474,2.7,1251,0.4554127401219341,B+
P0539,9024,AmazonBasics,0.6598334162202724,1,0.327381427559158,0.4915889203748597,0.6310493932702206,4.1,3538,-0.516078728651008,B+
P0557,6272,GreenEarth,0.6482448906416576,0,0.93207022185871,0.9098761391790569,0.1094909725544621,4.2,1783,-0.38230545043676,B+
P0560,1465,NatureNext,0.8797912050573159,1,0.1057916903471161,0.8622714332653643,0.541362638396132,4.2,1766,-0.8088511046747977,B+
P0561,8791,EcoWare,0.994032783326387,0,0.7952646574714636,0.9905941798800872,0.284058389040429,2.7,2383,-0.9549015569398271,B+
P0572,6688,GreenEarth,0.8595387236769279,0,0.7866040019989277,0.4361745232179388,0.6938631618757323,4.0,744,-0.7791810046465475,B+
P0573,3023,ReEarth,0.7100593639238625,1,0.1409072503922163,0.8743864974790032,0.3058135112836639,3.8,2478,-0.160972581324966,B+
P0574,5401,NatureNext,0.9526799371389352,0,0.6819403995537957,0.7736512443738932,0.759238979656995,2.9,2550,-0.3669964414747593,B+
P0579,4848,NatureNext,0.7886248653843065,1,0.2110607336850368,0.6340400555925729,0.3285706327322942,4.5,1673,0.8685065981927222,B+
P0580,4949,AmazonBasics,0.8690345616692585,0,0.6636901164905756,0.8551441198594592,0.6022563023772572,3.5,2025,-0.8271507351055252,B+
P0588,3172,ReEarth,0.5019085670621736,1,0.4024063530910978,0.3993959815464592,0.9503070137361812,4.1,2401,-0.7214066211857983,B+
P0594,923,ReEarth,0.5385390059757303,1,0.7260621871186522,0.3496411716415855,0.2099180457480515,3.8,3037,0.3302403562272313,B+
P0595,1028,EcoWare,0.6701900463333375,0,0.6496936576165347,0.5448572432653143,0.7889270239488795,4.7,1217,0.3817070086796268,B+
P0616,8762,EcoWare,0.5644243560001274,1,0.6733852307419983,0.3441909364455765,0.0023234061319302,3.5,3894,0.3952927655594498,B+
P0618,7214,AmazonBasics,0.901177164579632,0,0.6880451486308126,0.6318043861639115,0.9061375361274794,2.6,217,-0.2166488069289021,B+
P0623,767,NatureNext,0.9831217053533992,0,0.5556972784188411,0.5874964717741663,0.8787465236769298,4.5,452,-0.1867882939078087,B+
P0624,4568,EcoWare,0.5637269797114345,1,0.4153719250091776,0.8723363648131404,0.1966672323903072,3.2,4794,0.153934620936742,B+
P0632,4935,AmazonBasics,0.7795924034146633,0,0.8150327360681555,0.7625589707836372,0.5208857827006792,2.5,1728,-0.7448470621666141,B+
P0636,7412,GreenEarth,0.7249211039862796,0,0.8645807939391111,0.4817222985959349,0.3356824006428417,3.7,699,0.6317105114913808,B+
P0640,2879,EcoWare,0.6316578918766,0,0.9863611695703846,0.6350934005758657,0.1072223942084874,4.4,4889,0.938722489991552,B+
P0641,1024,NatureNext,0.5230617821678669,0,0.9450967798773798,0.9034532998036178,0.4234820092493327,2.6,4600,0.9192523075794624,B+
P0642,1681,EcoWare,0.7835853899596927,1,0.5075323427898251,0.3737837001693168,0.4523667592065702,3.9,3506,-0.2850607089965169,B+
P0647,355,NatureNext,0.865123073545073,1,0.3456549952583391,0.8269940591175444,0.2368494705965462,3.7,3449,-0.2867564023478959,B+
P0648,4904,NatureNext,0.7994041481917458,1,0.4072827426438685,0.8130014311322817,0.164934026852731,2.5,3241,-0.4235946122999223,B+
P0656,1115,EcoWare,0.7656582602840296,1,0.345736557395026,0.8208200062433737,0.172197479423633,3.6,3921,-0.8416271817827483,B+
P0658,8515,NatureNext,0.6426451691786582,1,0.3648400629734029,0.4641496343718656,0.5105202612988446,4.4,4373,-0.3708369069075454,B+
P0662,7070,GreenEarth,0.786674672817609,1,0.5161520592212867,0.4628456468707425,0.183423643497956,4.3,1595,-0.6505828159024287,B+
P0683,6097,ReEarth,0.7226230561423941,1,0.2233805122708808,0.5790497459491448,0.6241134200456544,3.9,704,0.2027739719635719,B+
P0685,4880,NatureNext,0.8198027805888409,0,0.6690143357810748,0.4869525052194327,0.875685127586106,4.0,4873,-0.982661820309738,B+
P0697,4463,EcoWare,0.9457400078117534,0,0.4697713826564468,0.676309237984796,0.935424824448534,2.8,3861,-0.8409605734070025,B+
P0699,8527,GreenEarth,0.5198829824942848,0,0.9483932592699674,0.5997086211210838,0.8685528307858377,3.9,1158,-0.6903684902565295,B+
P0704,4819,EcoWare,0.7252326508289091,1,0.1680949935136997,0.9842473807462252,0.1773513616597428,4.9,4647,0.8057532941259917,B+
P0708,7096,NatureNext,0.723734070661229,1,0.3036477257349398,0.8879984324230403,0.4137060319100304,3.3,4318,0.0229620935767664,B+
P0709,4773,EcoWare,0.7371442102156303,0,0.9061281668794352,0.5375259849589977,0.678887337188785,2.8,2891,0.2880528742238881,B+
P0711,6981,GreenEarth,0.7685037441756792,0,0.7297346854895286,0.9956487827647204,0.0839625634467267,4.2,2350,0.6890430626273096,B+
P0728,2280,ReEarth,0.7873897771322076,0,0.5712278366993077,0.6080497525465489,0.9061009286804258,2.7,992,0.0097496301906141,B+
P0733,3572,NatureNext,0.964713347236557,0,0.7198862867302288,0.6517259548339358,0.6579494857816259,2.6,2220,0.0932512918864922,B+
P0734,5549,EcoWare,0.5826019696689251,0,0.9079692098587528,0.3100668651889071,0.7274770779964966,3.8,1048,0.106980540397648,B+
P0736,3679,GreenEarth,0.8649301544242392,1,0.1687958749355029,0.9865556637902092,0.2437082119043426,4.0,551,-0.387998052833665,B+
P0738,4264,AmazonBasics,0.835471502371254,0,0.8145364472739682,0.6525958709588495,0.4831346455654994,4.5,859,0.1771721946985085,B+
P0739,8041,NatureNext,0.6290866270955846,1,0.2424735100950529,0.9148911041314732,0.0631830968602265,4.8,4532,-0.1845215676168101,B+
P0742,6369,ReEarth,0.8592146149093676,1,0.2404322302059792,0.6118170508140015,0.3608063113780025,3.1,1841,0.921456176456486,B+
P0752,7787,ReEarth,0.8326460509890277,1,0.3481816639971531,0.5810483273954135,0.3902955472127705,3.4,729,-0.9836033577380756,B+
P0753,9191,EcoWare,0.9001774395117033,0,0.2838220830209507,0.8551899765741393,0.8910216829672115,3.5,3245,0.7976307496126933,B+
P0755,1987,AmazonBasics,0.5461423960366286,0,0.7112792360810524,0.4301730552901923,0.7149528235517771,4.2,2141,0.9220418715304266,B+
P0760,6877,NatureNext,0.6605405485435251,1,0.3806219232601918,0.8142959991855179,0.0288011805465187,4.4,3680,-0.8727820076469985,B+
P0765,4877,AmazonBasics,0.9440195321800589,0,0.935291651958808,0.6525820265297673,0.1727567562462099,3.8,4792,-0.6592654984369377,B+
P0770,623,ReEarth,0.5771607826415397,0,0.7962148915576482,0.6347112464890908,0.7173727740629734,4.2,3090,0.8088028730339047,B+
P0782,1376,ReEarth,0.6996843741973455,1,0.4997037218466991,0.7699842508506158,0.1455173003874249,3.0,4028,0.5814058074922275,B+
P0785,738,ReEarth,0.6080256825058437,0,0.5840046412672388,0.8773648635858815,0.9822560609366148,3.3,3377,-0.9881518690919951,B+
P0790,464,GreenEarth,0.9259206184369738,1,0.1262396674198801,0.977419977383601,0.0693077730382948,3.3,2778,-0.0810084502711798,B+
P0795,1746,NatureNext,0.7951427714765799,0,0.7391032897035514,0.668257762892182,0.5412382144338301,3.7,2664,0.4964142367902551,B+
P0801,8272,GreenEarth,0.5494368088203176,0,0.8528486415562302,0.5647571606703413,0.5073897650851571,4.6,4729,0.0121661914810218,B+
P0802,3445,EcoWare,0.9448260165087832,1,0.1451929885214097,0.6621054375065771,0.4415039232811749,2.5,3566,0.4344384620208401,B+
P0806,2006,AmazonBasics,0.6964871126726456,1,0.3571296346402881,0.3505938633012236,0.904452811562494,3.7,2857,-0.8722672533179523,B+
P0812,2076,NatureNext,0.8809534100662078,1,0.4995134490879205,0.4415045794576895,0.2177248987989022,3.7,819,0.4015173348794318,B+
P0818,6388,AmazonBasics,0.692937251447558,1,0.1968527662838729,0.5780900309883218,0.6370858888547155,4.2,1450,-0.5725194758777561,B+
P0831,6838,NatureNext,0.988726058995184,0,0.7270256002930737,0.8102088631418387,0.1252300256287467,4.1,538,-0.6793590572661312,B+
P0832,2572,GreenEarth,0.7659563532621316,1,0.3919112269255501,0.5110241416211605,0.382053882511057,3.4,443,-0.4356888319277214,B+
P0834,5501,NatureNext,0.5496511013768465,1,0.2897976049127093,0.4408846516941307,0.8551653449714728,4.2,1814,0.468147062011756,B+
P0835,1861,AmazonBasics,0.60443203535287,0,0.8714724913536298,0.9231656352570397,0.3587557620212738,3.8,312,-0.9384496434816798,B+
P0836,976,AmazonBasics,0.962818665012668,0,0.838384138233118,0.3804344403533372,0.6311170278922348,2.7,4192,0.2349254958264426,B+
P0838,9604,ReEarth,0.6977171339964572,1,0.2191641521468091,0.6514057384174274,0.4298446697431554,4.7,2598,-0.0385530870620536,B+
P0845,3617,AmazonBasics,0.6874017838908981,1,0.5136857376936153,0.9108381198401274,0.0048684076555032,3.2,3795,-0.2774672231880208,B+
P0851,4424,ReEarth,0.803438670788465,1,0.4778638279176859,0.8805696050996621,0.2206990747853351,2.6,237,-0.7728709180449247,B+
P0858,6066,NatureNext,0.7661287655744881,0,0.8174899653208865,0.8075778119533212,0.2067976760441441,4.0,1244,-0.4779426694131015,B+
P0865,6416,ReEarth,0.5885854626359328,0,0.4020609456801205,0.6812168140975245,0.9979774555582605,4.3,3114,0.409591199850591,B+
P0872,2148,EcoWare,0.7914922130823012,1,0.3519033870217842,0.7083950633129046,0.1216052593480571,4.7,3445,-0.3609570963850483,B+
P0877,4334,AmazonBasics,0.8911941647300436,1,0.4780036666732644,0.4533882452695605,0.1157600462463246,3.8,2902,-0.7659098545873477,B+
P0881,9193,GreenEarth,0.8962606959814596,0,0.9520804316563328,0.3188073578314547,0.0371133199623022,4.7,1893,0.929245711234036,B+
P0885,9965,GreenEarth,0.9262788909507768,0,0.7279446767979636,0.5770443757623015,0.3414694066084424,4.6,164,-0.3530244767137078,B+
P0895,2094,ReEarth,0.7746612397015871,1,0.2750028799885197,0.6001350037802784,0.3770077119587446,3.4,1902,0.5056340521776195,B+
P0898,8084,NatureNext,0.733391038615594,1,0.2470029832801515,0.5505728361729352,0.3996580020857536,3.8,4550,0.0438699281291539,B+
P0901,2008,ReEarth,0.9745560715447202,1,0.3334495606688766,0.396857740621733,0.5026301156212535,3.3,4843,0.2106872558884609,B+
P0904,5356,GreenEarth,0.8773106107992958,1,0.2739244737107513,0.9571002447618244,0.0143729517777776,2.6,575,0.2405773051771698,B+
P0915,9544,NatureNext,0.9472262784121162,0,0.7244250012706706,0.8894748037384581,0.2101919687188463,4.3,3513,-0.7265554472530684,B+
P0917,7041,GreenEarth,0.7217279181909521,1,0.294625475367876,0.5280772088136141,0.8192342121024202,3.1,1147,-0.2291578005402428,B+
P0918,9606,NatureNext,0.8010584926773898,1,0.2877295309669456,0.4342153521731865,0.5365256083934482,4.2,1199,0.0684942214407662,B+
P0922,177,EcoWare,0.9980614748197204,0,0.7605148393016825,0.8959840235240317,0.0837909725482616,3.5,2377,0.3108313936057101,B+
P0925,700,ReEarth,0.8200991557798119,1,0.2130090207735262,0.7762690896337654,0.5849308939787217,2.8,3698,0.333272144822484,B+
P0930,7904,GreenEarth,0.5153950248302239,0,0.8225660880959914,0.3833745751137014,0.9344202168425138,4.0,3977,-0.2953952912464801,B+
P0931,6665,EcoWare,0.9857665211952944,1,0.3218679150741846,0.39838298959688,0.2065344039720064,4.3,4031,-0.4021045438404393,B+
P0932,6084,NatureNext,0.6103727442263909,0,0.9784294287401836,0.5005316164212086,0.7350261491050988,2.6,3225,0.1196495777655799,B+
P0938,2292,EcoWare,0.7636130904199001,0,0.683294531080711,0.8171204567311512,0.296895674268043,4.4,1936,0.984483829722244,B+
P0944,2070,AmazonBasics,0.7642890548610985,1,0.1407651792517697,0.6725560123993357,0.4475028896995081,4.3,1401,0.8405447376048154,B+
P0946,5865,ReEarth,0.9952730163850668,1,0.5816371003123153,0.3709658897289044,0.0159202672627986,2.5,1265,0.9891182812194794,B+
P0948,8235,NatureNext,0.9973243207799988,0,0.1314453217653896,0.8681004030460837,0.9608294170801884,4.5,3700,0.2159154053672185,B+
P0956,1022,ReEarth,0.9685455142293974,0,0.7855082885922964,0.3868751573996442,0.3851061229899204,4.7,4307,0.6653664472401024,B+
P0957,519,ReEarth,0.9109633179699648,1,0.55637418165424,0.3849904338534805,0.4178839966176096,3.2,845,-0.5983424996501583,B+
P0961,2436,AmazonBasics,0.5522020648740407,1,0.490925348327096,0.6410484048453398,0.1169830463852575,4.8,50,0.4327089657481739,B+
P0963,2343,EcoWare,0.8615747432323148,0,0.6568948693369046,0.4741733189139523,0.8531758122578004,4.2,2425,-0.8031305819100205,B+
P0965,4712,ReEarth,0.8437031820681188,1,0.5506398332530043,0.4957454229452444,0.0789298550384123,4.5,4349,0.1203437911347169,B+
P0967,6128,AmazonBasics,0.6530686704397966,1,0.1211792449726889,0.8096085804573381,0.4745443501585562,3.6,4271,0.5868731637747231,B+
P0972,3328,EcoWare,0.5030443741199195,0,0.6428729490532007,0.6546800535978019,0.7968615702761911,3.7,4588,0.8767232005920347,B+
P0974,2471,NatureNext,0.9344721261395724,0,0.3282257052967323,0.8249675772616853,0.8054662830405868,3.6,3583,0.0928420247202055,B+
